DATE,PRECTOTCORR,TS,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA
2012-01-31,2.42,23.34,1.72,0.33,9.59
2012-02-01,5.52,24.62,2.31,0.44,13.4
2012-02-02,6.75,24.37,1.98,0.38,11.25
2012-02-03,12.48,23.75,2.09,0.4,11.57
2012-02-04,12.17,23.62,2.02,0.38,11.38
2012-02-05,3.94,24.61,2.64,0.5,15.26
2012-02-06,6.99,24.66,2.35,0.45,13.75
2012-02-07,0.58,25.4,3.13,0.58,17.55
2012-02-08,4.6,25.21,2.55,0.48,14.29
2012-02-09,5.25,23.45,2.3,0.44,12.76
2012-02-10,7.64,24.09,2.59,0.48,14.4
2012-02-11,6.1,25.44,2.45,0.46,13.86
2012-02-12,16.67,24.81,2.81,0.52,16.35
2012-02-13,8.4,25.33,2.98,0.55,17.09
2012-02-14,1.64,24.9,2.56,0.48,14.26
2012-02-15,1.57,25.94,2.94,0.54,16.41
2012-02-16,2.78,24.41,1.91,0.36,10.7
2012-02-17,14.31,24.27,2.43,0.45,13.38
2012-02-18,4.18,24.77,2.57,0.48,14.36
2012-02-19,10.17,24.17,1.45,0.27,8.25
2012-02-20,6.72,24.54,2.15,0.41,11.85
2012-02-21,4.41,24.88,2.58,0.48,14.49
2012-02-22,0.6,24.69,2.46,0.46,13.68
2012-02-23,2.99,26.08,2.82,0.52,16.05
2012-02-24,0.76,26.78,2.76,0.51,15.27
2012-02-25,7.17,26.49,2.75,0.51,15.41
2012-02-26,17.51,24.62,2.31,0.44,13.06
2012-02-27,4.34,25.55,1.91,0.36,11.02
2012-02-28,7.52,24.83,2.12,0.4,11.9
2012-02-29,22.5,24.73,2.06,0.39,11.41
2012-03-01,13.29,24.37,2.26,0.42,12.6
2012-03-02,14.05,24.68,2.38,0.45,13.23
2012-03-03,4.22,24.12,2.19,0.41,12.23
2012-03-04,9.69,23.62,1.98,0.38,11.28
2012-03-05,6.48,24.24,2.48,0.47,14.23
2012-03-06,2.28,24.49,2.59,0.48,14.71
2012-03-07,11.91,24.3,2.57,0.48,14.42
2012-03-08,3.61,24.06,1.77,0.34,10.09
2012-03-09,25.5,24.04,2.15,0.41,12.12
2012-03-10,7.66,23.87,1.69,0.32,10.05
2012-03-11,1.36,24.51,2.12,0.41,12.22
2012-03-12,2.77,23.75,2.02,0.38,11.95
2012-03-13,6.5,24.16,1.93,0.37,10.75
2012-03-14,0.97,23.88,2.15,0.41,12.27
2012-03-15,5.11,24.28,2.66,0.5,15.03
2012-03-16,0.28,24.01,2.09,0.4,11.95
2012-03-17,0.56,24.13,2.05,0.39,11.63
2012-03-18,4.84,23.85,1.94,0.37,11.12
2012-03-19,3.14,24.24,2.2,0.41,12.22
2012-03-20,4.03,23.76,2.42,0.46,13.47
2012-03-21,1.22,24.86,2.85,0.52,15.91
2012-03-22,0.52,24.97,2.77,0.52,15.89
2012-03-23,0.08,25.25,2.84,0.52,16.41
2012-03-24,1.06,25.21,2.77,0.52,16.13
2012-03-25,8.25,24.84,2.49,0.47,14.62
2012-03-26,4.62,25.08,2.23,0.42,13.38
2012-03-27,10.32,25.29,2.44,0.46,14.25
2012-03-28,6.13,24.83,2.53,0.48,14.89
2012-03-29,5.62,25.3,2.58,0.48,15.25
2012-03-30,0.59,24.21,2.45,0.46,14.56
2012-03-31,3.08,25.02,2.38,0.45,14.04
2012-04-01,7.12,24.77,2.35,0.44,13.12
2012-04-02,21.5,24.96,2.21,0.42,13.07
2012-04-03,60.9,24.2,1.91,0.37,11.69
2012-04-04,4.35,23.82,2.37,0.45,14.45
2012-04-05,7.56,24.12,1.3,0.25,8.05
2012-04-06,5.08,24.76,2.25,0.43,13.73
2012-04-07,2.1,24.84,2.12,0.41,12.99
2012-04-08,10.51,24.36,1.75,0.34,10.7
2012-04-09,9.89,24.31,2.11,0.41,13.25
2012-04-10,0.58,24.51,1.84,0.36,11.41
2012-04-11,4.43,24.23,1.9,0.37,11.91
2012-04-12,2.94,25.26,2.26,0.43,14.45
2012-04-13,7.61,25.76,2.27,0.43,14.76
2012-04-14,11.2,24.92,2.03,0.4,12.93
2012-04-15,2.97,24.43,1.73,0.34,11.1
2012-04-16,5.07,25.02,2.28,0.44,14.19
2012-04-17,20.46,24.22,1.95,0.38,12.26
2012-04-18,4.88,25.14,2.06,0.4,13.87
2012-04-19,5.82,25.24,2.09,0.41,13.3
2012-04-20,9.57,26.13,1.79,0.35,11.95
2012-04-21,5.03,25.64,1.93,0.38,13.41
2012-04-22,1.87,24.86,1.72,0.34,11.64
2012-04-23,0.16,24.86,2.27,0.43,14.8
2012-04-24,0.09,25.27,2.17,0.41,14.38
2012-04-25,0.03,26.0,2.16,0.41,14.43
2012-04-26,3.91,25.01,1.89,0.36,12.25
2012-04-27,0.53,26.33,1.94,0.38,12.15
2012-04-28,2.07,25.4,2.12,0.4,13.25
2012-04-29,10.06,24.76,1.47,0.29,9.54
2012-04-30,16.59,24.75,1.53,0.3,9.42
2012-05-01,1.82,25.48,2.21,0.42,13.93
2012-05-02,1.38,25.8,2.38,0.45,15.27
2012-05-03,9.62,25.32,2.11,0.41,13.73
2012-05-04,0.15,25.21,2.22,0.42,14.02
2012-05-05,1.2,25.33,1.91,0.38,12.48
2012-05-06,3.69,24.32,1.77,0.34,11.66
2012-05-07,16.66,24.59,0.62,0.12,4.09
2012-05-08,1.02,23.99,1.96,0.38,12.53
2012-05-09,0.01,25.53,1.97,0.38,12.86
2012-05-10,1.32,25.58,2.24,0.42,14.58
2012-05-11,0.21,25.06,2.05,0.39,13.59
2012-05-12,0.0,24.53,2.24,0.43,14.94
2012-05-13,0.6,25.71,2.05,0.4,13.82
2012-05-14,3.73,25.55,1.78,0.35,11.88
2012-05-15,0.06,25.67,1.46,0.28,9.21
2012-05-16,2.75,24.65,1.74,0.34,11.8
2012-05-17,1.37,25.8,2.16,0.41,14.41
2012-05-18,8.74,25.4,1.77,0.34,11.7
2012-05-19,1.48,25.23,1.92,0.38,12.83
2012-05-20,1.36,24.87,1.67,0.33,11.2
2012-05-21,4.82,25.69,2.16,0.41,14.21
2012-05-22,0.5,25.31,2.16,0.41,14.26
2012-05-23,0.36,25.08,2.12,0.41,14.25
2012-05-24,3.42,25.55,1.97,0.38,13.56
2012-05-25,0.1,25.21,2.17,0.41,14.37
2012-05-26,0.0,24.58,1.99,0.38,13.7
2012-05-27,0.0,24.9,2.09,0.4,13.87
2012-05-28,2.88,25.12,1.68,0.33,11.23
2012-05-29,11.41,25.31,1.96,0.38,13.03
2012-05-30,2.1,25.23,1.71,0.33,11.29
2012-05-31,5.8,25.58,1.35,0.27,9.01
2012-06-01,1.91,24.3,1.54,0.3,10.2
2012-06-02,3.58,24.54,1.68,0.33,11.3
2012-06-03,0.56,25.19,1.79,0.34,11.8
2012-06-04,4.48,25.08,1.62,0.31,11.05
2012-06-05,2.42,24.4,1.02,0.2,6.7
2012-06-06,25.81,24.55,1.53,0.3,10.05
2012-06-07,5.03,25.11,1.93,0.37,12.47
2012-06-08,2.83,25.08,2.05,0.39,13.3
2012-06-09,2.54,24.75,1.51,0.29,9.49
2012-06-10,0.11,24.05,1.41,0.27,8.85
2012-06-11,0.68,24.48,1.27,0.24,7.98
2012-06-12,0.03,25.17,1.91,0.36,12.42
2012-06-13,0.0,25.43,2.04,0.38,13.12
2012-06-14,0.74,25.73,2.09,0.4,14.05
2012-06-15,0.86,25.08,2.12,0.41,14.48
2012-06-16,0.47,24.43,2.17,0.41,14.55
2012-06-17,0.21,24.19,1.98,0.38,13.59
2012-06-18,0.01,24.3,2.05,0.39,13.82
2012-06-19,0.01,24.26,1.98,0.38,13.37
2012-06-20,0.0,25.16,1.95,0.37,13.14
2012-06-21,0.13,24.43,2.05,0.38,13.36
2012-06-22,1.17,24.96,1.91,0.36,12.51
2012-06-23,0.09,25.18,1.88,0.36,12.68
2012-06-24,0.0,24.91,2.05,0.39,13.56
2012-06-25,0.0,24.26,2.12,0.4,13.94
2012-06-26,0.0,24.13,2.02,0.38,13.41
2012-06-27,0.0,24.54,2.02,0.38,13.18
2012-06-28,0.0,24.71,1.98,0.38,12.84
2012-06-29,0.0,24.69,2.0,0.38,13.27
2012-06-30,0.0,23.9,2.2,0.41,14.2
2012-07-01,0.0,22.57,2.16,0.41,14.06
2012-07-02,0.0,22.98,2.15,0.41,13.8
2012-07-03,6.55,24.64,1.6,0.31,10.74
2012-07-04,3.61,24.62,1.78,0.34,11.74
2012-07-05,0.6,24.17,1.98,0.38,13.48
2012-07-06,0.03,24.4,1.55,0.3,10.7
2012-07-07,0.0,23.98,1.99,0.38,13.52
2012-07-08,0.21,24.22,1.91,0.36,12.27
2012-07-09,0.01,24.36,1.87,0.35,11.77
2012-07-10,0.0,24.51,1.95,0.37,12.16
2012-07-11,0.76,25.01,1.69,0.32,10.98
2012-07-12,5.68,24.54,1.73,0.33,11.61
2012-07-13,2.99,24.58,1.95,0.37,12.6
2012-07-14,0.38,24.11,1.95,0.38,12.77
2012-07-15,0.04,24.24,1.95,0.37,12.35
2012-07-16,0.53,24.76,2.07,0.39,12.84
2012-07-17,0.02,24.85,2.03,0.38,12.95
2012-07-18,0.0,24.27,1.93,0.37,12.28
2012-07-19,0.21,23.98,1.8,0.34,11.7
2012-07-20,0.33,24.81,1.58,0.3,10.04
2012-07-21,0.0,24.83,2.16,0.41,13.8
2012-07-22,0.0,24.72,2.25,0.42,14.77
2012-07-23,0.0,23.46,2.33,0.44,14.74
2012-07-24,0.0,23.55,2.24,0.42,14.33
2012-07-25,0.0,23.3,2.12,0.4,13.31
2012-07-26,0.0,23.79,2.0,0.38,12.77
2012-07-27,0.0,23.67,2.22,0.42,14.15
2012-07-28,0.0,24.12,2.31,0.43,14.59
2012-07-29,0.0,23.82,2.26,0.42,14.37
2012-07-30,0.0,23.81,2.1,0.4,13.02
2012-07-31,0.0,23.87,1.94,0.37,12.46
2012-08-01,0.0,23.83,1.98,0.38,12.47
2012-08-02,0.0,23.9,2.07,0.39,13.16
2012-08-03,0.0,23.87,2.2,0.41,13.8
2012-08-04,0.0,24.01,2.21,0.41,14.24
2012-08-05,0.0,24.4,2.35,0.44,14.94
2012-08-06,2.48,25.25,2.1,0.4,13.6
2012-08-07,0.19,25.15,2.04,0.39,13.07
2012-08-08,0.0,24.32,2.55,0.48,15.59
2012-08-09,0.0,23.63,2.38,0.45,14.91
2012-08-10,0.0,24.33,2.43,0.45,14.8
2012-08-11,0.0,24.82,2.21,0.41,13.94
2012-08-12,0.06,25.28,2.16,0.41,13.47
2012-08-13,0.0,25.48,2.34,0.44,14.6
2012-08-14,0.0,25.07,2.16,0.41,13.96
2012-08-15,0.0,24.34,2.48,0.47,15.66
2012-08-16,0.0,24.01,2.19,0.41,14.02
2012-08-17,0.0,24.02,2.55,0.48,15.42
2012-08-18,0.0,24.35,2.28,0.43,14.35
2012-08-19,0.0,25.15,2.54,0.48,15.52
2012-08-20,0.0,24.9,2.36,0.45,14.56
2012-08-21,0.0,24.33,2.46,0.46,14.99
2012-08-22,0.0,24.92,2.39,0.45,14.8
2012-08-23,0.0,24.99,2.45,0.45,14.87
2012-08-24,0.0,25.05,2.19,0.41,13.59
2012-08-25,0.0,24.6,2.64,0.49,15.89
2012-08-26,0.0,23.94,2.41,0.46,15.11
2012-08-27,0.19,25.34,1.94,0.38,11.85
2012-08-28,0.24,25.0,2.23,0.42,13.45
2012-08-29,0.29,26.23,2.29,0.43,13.72
2012-08-30,1.99,25.55,2.6,0.48,15.62
2012-08-31,0.3,25.75,2.36,0.45,14.39
2012-09-01,0.0,25.18,2.77,0.52,16.8
2012-09-02,0.0,24.27,2.73,0.51,16.43
2012-09-03,0.0,24.64,2.37,0.45,14.9
2012-09-04,0.1,25.08,2.42,0.45,15.03
2012-09-05,0.12,25.62,2.33,0.43,14.21
2012-09-06,6.92,25.45,2.04,0.38,12.74
2012-09-07,0.29,25.19,2.09,0.39,13.12
2012-09-08,0.0,26.06,2.35,0.44,14.59
2012-09-09,1.67,26.15,2.09,0.39,13.13
2012-09-10,12.96,26.37,2.26,0.42,14.06
2012-09-11,1.35,26.18,2.62,0.49,16.02
2012-09-12,0.0,24.86,2.82,0.52,17.09
2012-09-13,0.0,25.19,2.71,0.51,16.5
2012-09-14,0.0,26.09,2.71,0.5,16.28
2012-09-15,0.75,26.68,2.41,0.45,15.01
2012-09-16,0.05,26.66,2.51,0.47,15.4
2012-09-17,0.43,26.95,2.31,0.44,14.2
2012-09-18,0.16,27.37,2.36,0.44,14.4
2012-09-19,0.11,27.55,2.08,0.39,12.8
2012-09-20,4.45,27.26,2.12,0.4,12.8
2012-09-21,0.77,26.81,2.13,0.4,13.23
2012-09-22,4.84,27.0,2.58,0.48,15.66
2012-09-23,1.47,27.33,2.33,0.44,14.57
2012-09-24,2.12,27.22,2.29,0.43,13.65
2012-09-25,0.94,26.66,2.34,0.45,14.01
2012-09-26,0.04,26.52,2.27,0.44,14.16
2012-09-27,0.0,26.23,2.11,0.4,12.72
2012-09-28,0.0,26.82,1.94,0.37,11.91
2012-09-29,5.61,27.05,2.02,0.38,12.77
2012-09-30,0.4,27.14,2.37,0.44,14.42
2012-10-01,0.06,27.76,2.36,0.44,14.58
2012-10-02,11.05,27.16,2.0,0.38,12.32
2012-10-03,3.83,26.29,2.15,0.41,13.05
2012-10-04,7.31,27.1,2.22,0.42,13.79
2012-10-05,6.18,26.84,2.15,0.41,13.22
2012-10-06,1.78,26.43,1.81,0.34,10.97
2012-10-07,6.07,26.67,2.03,0.38,12.3
2012-10-08,5.09,26.4,2.01,0.38,12.2
2012-10-09,5.11,26.42,2.14,0.41,13.09
2012-10-10,13.77,27.02,2.66,0.49,15.77
2012-10-11,0.21,27.34,2.82,0.52,16.88
2012-10-12,0.0,27.0,1.81,0.35,11.09
2012-10-13,0.08,27.3,2.52,0.47,14.98
2012-10-14,2.02,26.25,2.43,0.46,14.2
2012-10-15,3.39,25.08,2.26,0.43,13.16
2012-10-16,1.28,26.74,2.64,0.49,15.26
2012-10-17,7.07,25.58,2.3,0.43,13.38
2012-10-18,8.93,25.08,2.42,0.46,14.43
2012-10-19,11.52,25.21,2.27,0.43,13.45
2012-10-20,2.23,25.23,2.09,0.4,12.08
2012-10-21,10.43,26.25,2.14,0.41,12.94
2012-10-22,1.45,27.17,1.98,0.38,12.55
2012-10-23,0.05,26.9,2.74,0.52,16.96
2012-10-24,0.0,27.33,2.59,0.49,16.23
2012-10-25,3.54,27.36,2.3,0.43,14.54
2012-10-26,8.33,27.51,2.21,0.42,14.05
2012-10-27,18.19,25.37,1.83,0.35,10.98
2012-10-28,0.89,25.37,2.12,0.41,12.84
2012-10-29,0.2,27.01,2.02,0.38,12.39
2012-10-30,5.2,25.32,1.72,0.33,10.6
2012-10-31,4.65,26.42,2.53,0.48,15.02
2012-11-01,2.51,27.14,2.6,0.49,15.55
2012-11-02,4.7,25.68,2.27,0.43,13.45
2012-11-03,2.11,25.16,1.48,0.29,9.02
2012-11-04,2.96,25.8,2.07,0.4,12.41
2012-11-05,2.94,25.5,1.92,0.37,11.31
2012-11-06,1.43,25.62,2.22,0.42,13.34
2012-11-07,5.33,26.21,2.26,0.43,13.56
2012-11-08,3.41,27.37,2.38,0.45,14.45
2012-11-09,2.51,26.7,2.45,0.46,14.88
2012-11-10,3.73,27.4,2.34,0.45,14.14
2012-11-11,4.41,27.37,2.33,0.45,14.76
2012-11-12,7.89,26.54,1.93,0.38,11.61
2012-11-13,5.62,25.62,2.02,0.39,12.03
2012-11-14,6.48,26.3,2.16,0.41,12.76
2012-11-15,0.62,27.23,2.45,0.47,14.84
2012-11-16,13.72,26.54,2.3,0.44,14.34
2012-11-17,8.24,25.05,2.27,0.43,13.69
2012-11-18,43.56,24.65,1.1,0.21,7.02
2012-11-19,29.47,24.85,1.77,0.34,10.87
2012-11-20,11.69,25.81,2.16,0.41,12.99
2012-11-21,6.85,25.8,2.1,0.41,12.83
2012-11-22,17.59,26.15,1.8,0.35,11.24
2012-11-23,30.16,25.12,2.32,0.45,13.98
2012-11-24,12.2,24.38,2.16,0.42,13.04
2012-11-25,3.57,25.26,2.02,0.39,12.57
2012-11-26,4.78,25.86,1.66,0.32,10.32
2012-11-27,3.92,26.44,2.37,0.45,14.63
2012-11-28,0.96,26.89,2.31,0.45,14.42
2012-11-29,3.82,25.47,2.37,0.45,14.79
2012-11-30,13.96,25.73,2.01,0.39,12.8
2012-12-01,6.61,26.59,2.27,0.44,14.07
2012-12-02,5.95,25.65,1.88,0.36,11.39
2012-12-03,2.82,25.65,2.3,0.45,13.93
2012-12-04,4.8,25.07,1.62,0.31,9.74
2012-12-05,4.73,24.87,2.05,0.4,12.13
2012-12-06,6.9,25.8,1.89,0.37,11.42
2012-12-07,3.21,25.79,2.02,0.39,12.66
2012-12-08,30.37,24.7,2.1,0.41,12.8
2012-12-09,2.7,25.55,2.56,0.49,16.04
2012-12-10,23.75,25.38,1.82,0.35,10.77
2012-12-11,3.69,25.93,2.0,0.38,11.7
2012-12-12,6.64,24.64,2.02,0.39,12.16
2012-12-13,1.66,25.43,1.98,0.38,12.38
2012-12-14,9.46,24.96,2.17,0.41,12.45
2012-12-15,2.7,25.9,2.59,0.49,15.81
2012-12-16,5.68,25.49,2.31,0.45,14.27
2012-12-17,9.75,25.43,1.88,0.37,11.59
2012-12-18,19.96,24.73,1.98,0.39,12.33
2012-12-19,2.31,24.87,2.54,0.48,15.07
2012-12-20,5.11,25.52,2.31,0.45,14.45
2012-12-21,15.48,24.46,1.8,0.35,10.98
2012-12-22,36.49,24.58,1.88,0.37,11.47
2012-12-23,24.58,24.54,2.3,0.45,13.97
2012-12-24,2.55,25.64,1.88,0.37,11.74
2012-12-25,24.07,25.11,1.8,0.34,10.37
2012-12-26,2.48,25.3,1.85,0.36,10.7
2012-12-27,0.99,26.03,2.37,0.45,13.97
2012-12-28,9.09,25.77,2.18,0.41,12.59
2012-12-29,3.89,25.3,2.2,0.42,12.59
2012-12-30,3.37,24.75,2.39,0.45,13.94
2012-12-31,14.62,24.42,1.74,0.34,10.2
2013-01-01,14.37,24.65,2.51,0.48,14.34
2013-01-02,2.84,23.92,2.24,0.43,12.89
2013-01-03,17.83,24.73,2.31,0.45,13.88
2013-01-04,19.09,24.18,2.03,0.39,11.2
2013-01-05,15.93,23.7,2.32,0.45,13.31
2013-01-06,6.52,23.31,2.12,0.41,11.91
2013-01-07,7.25,24.3,1.8,0.34,10.36
2013-01-08,25.5,24.4,2.07,0.4,11.98
2013-01-09,36.67,23.3,1.84,0.36,10.84
2013-01-10,11.84,24.48,2.73,0.52,15.74
2013-01-11,11.3,24.52,2.29,0.44,13.29
2013-01-12,43.53,24.09,2.02,0.39,11.6
2013-01-13,24.18,24.41,1.66,0.32,8.74
2013-01-14,50.64,23.9,1.48,0.28,8.48
2013-01-15,54.82,23.98,1.71,0.33,9.1
2013-01-16,51.77,23.43,1.38,0.27,8.04
2013-01-17,89.33,23.58,0.79,0.15,4.66
2013-01-18,27.44,23.44,0.89,0.17,5.58
2013-01-19,10.29,23.36,2.31,0.44,14.02
2013-01-20,4.85,24.1,2.24,0.44,13.79
2013-01-21,1.06,24.15,2.12,0.41,12.83
2013-01-22,19.13,24.2,2.09,0.4,12.18
2013-01-23,23.55,23.93,2.13,0.41,12.38
2013-01-24,7.55,24.3,1.74,0.34,10.06
2013-01-25,12.44,23.95,1.52,0.3,9.11
2013-01-26,8.51,23.88,2.45,0.48,15.01
2013-01-27,3.94,23.98,2.52,0.48,14.98
2013-01-28,1.33,24.05,2.41,0.46,14.16
2013-01-29,3.66,23.96,2.48,0.47,14.59
2013-01-30,5.72,24.21,2.44,0.46,14.41
2013-01-31,20.02,24.59,2.47,0.46,14.59
2013-02-01,5.43,25.06,2.62,0.49,15.42
2013-02-02,21.09,25.17,1.92,0.37,11.71
2013-02-03,2.92,25.49,2.39,0.45,14.59
2013-02-04,20.19,25.27,2.16,0.41,12.95
2013-02-05,18.02,25.08,2.41,0.46,14.66
2013-02-06,19.94,23.76,1.94,0.37,11.26
2013-02-07,5.47,25.07,2.47,0.47,14.64
2013-02-08,0.33,26.1,2.65,0.5,16.04
2013-02-09,2.62,24.49,2.51,0.47,14.82
2013-02-10,3.64,24.48,2.55,0.48,14.98
2013-02-11,1.1,24.94,2.11,0.4,12.04
2013-02-12,20.77,25.16,2.53,0.47,14.43
2013-02-13,7.02,25.15,2.79,0.52,15.87
2013-02-14,9.41,24.55,2.3,0.44,13.37
2013-02-15,0.66,24.22,2.62,0.49,15.52
2013-02-16,13.69,23.67,2.05,0.39,11.75
2013-02-17,13.8,23.38,1.85,0.35,10.63
2013-02-18,10.55,23.77,1.87,0.36,10.66
2013-02-19,3.31,23.34,2.15,0.41,11.89
2013-02-20,13.3,23.87,2.02,0.38,10.99
2013-02-21,5.0,23.86,2.38,0.45,13.49
2013-02-22,2.77,24.01,2.0,0.38,11.52
2013-02-23,8.43,24.51,1.83,0.34,9.91
2013-02-24,5.64,24.77,2.01,0.38,11.16
2013-02-25,0.01,24.98,2.65,0.5,14.98
2013-02-26,0.55,24.73,1.94,0.37,11.36
2013-02-27,0.3,23.94,2.46,0.47,13.95
2013-02-28,2.62,24.42,2.71,0.51,15.54
2013-03-01,0.74,24.85,2.55,0.48,14.36
2013-03-02,0.77,24.4,2.7,0.51,15.09
2013-03-03,26.03,24.91,2.34,0.44,13.2
2013-03-04,59.03,24.3,1.58,0.3,9.18
2013-03-05,15.42,24.58,1.87,0.36,11.1
2013-03-06,0.49,25.08,2.57,0.48,14.82
2013-03-07,2.42,25.28,2.69,0.51,15.73
2013-03-08,4.48,24.95,2.42,0.45,13.79
2013-03-09,6.0,25.13,2.17,0.41,12.74
2013-03-10,7.93,25.01,2.23,0.42,12.88
2013-03-11,2.05,25.55,2.59,0.48,15.18
2013-03-12,7.4,25.24,2.2,0.42,13.04
2013-03-13,3.17,25.07,2.65,0.5,15.62
2013-03-14,3.53,25.19,2.45,0.46,14.12
2013-03-15,7.58,25.71,2.43,0.46,14.12
2013-03-16,10.89,25.87,2.75,0.52,15.95
2013-03-17,4.49,25.33,2.73,0.51,15.67
2013-03-18,0.87,25.71,2.59,0.48,15.52
2013-03-19,5.39,25.93,2.31,0.44,13.8
2013-03-20,11.33,24.32,2.48,0.47,14.71
2013-03-21,11.16,25.33,2.49,0.47,15.13
2013-03-22,5.81,25.83,2.18,0.41,13.52
2013-03-23,4.95,25.52,2.13,0.41,12.8
2013-03-24,2.99,24.93,2.21,0.42,13.72
2013-03-25,0.6,25.89,2.39,0.45,14.59
2013-03-26,0.15,25.05,2.35,0.45,15.07
2013-03-27,5.55,25.55,1.98,0.38,12.3
2013-03-28,3.28,26.23,2.43,0.46,14.73
2013-03-29,1.34,26.23,2.29,0.44,13.73
2013-03-30,15.31,25.31,2.0,0.38,12.24
2013-03-31,4.07,25.01,2.41,0.46,14.75
2013-04-01,15.92,26.07,2.22,0.43,13.38
2013-04-02,7.21,24.96,2.05,0.4,12.34
2013-04-03,5.05,25.88,2.25,0.43,13.45
2013-04-04,6.51,25.8,2.07,0.4,12.12
2013-04-05,1.53,26.12,2.3,0.44,14.04
2013-04-06,25.76,24.49,1.65,0.32,9.85
2013-04-07,9.73,24.0,1.34,0.26,8.15
2013-04-08,3.4,24.51,2.02,0.39,12.23
2013-04-09,1.6,25.41,1.91,0.38,11.93
2013-04-10,3.7,24.16,1.8,0.35,11.77
2013-04-11,10.72,25.15,1.91,0.37,11.8
2013-04-12,7.03,24.46,2.23,0.43,13.68
2013-04-13,0.56,24.27,1.98,0.39,12.95
2013-04-14,12.03,25.36,2.17,0.41,13.72
2013-04-15,12.03,24.44,2.2,0.43,13.86
2013-04-16,6.34,25.63,2.16,0.41,12.98
2013-04-17,11.71,25.41,2.17,0.41,13.55
2013-04-18,31.06,24.18,1.16,0.23,7.21
2013-04-19,3.39,25.15,2.12,0.41,12.73
2013-04-20,0.39,25.1,2.46,0.46,14.96
2013-04-21,11.44,24.84,2.0,0.38,12.7
2013-04-22,13.84,24.63,1.51,0.3,9.34
2013-04-23,0.7,24.72,1.7,0.34,11.28
2013-04-24,1.93,24.9,1.95,0.38,12.75
2013-04-25,5.06,25.46,2.0,0.39,13.12
2013-04-26,1.17,24.89,2.18,0.42,13.74
2013-04-27,6.53,25.71,1.86,0.36,12.26
2013-04-28,2.99,25.23,1.92,0.38,12.59
2013-04-29,0.03,25.58,2.14,0.41,13.81
2013-04-30,1.45,25.89,2.1,0.41,13.89
2013-05-01,50.02,25.26,1.93,0.38,12.88
2013-05-02,6.33,24.84,1.95,0.38,13.68
2013-05-03,0.11,25.44,2.14,0.41,14.67
2013-05-04,3.56,25.32,2.06,0.39,13.91
2013-05-05,1.62,25.47,1.84,0.36,13.29
2013-05-06,0.25,25.59,1.89,0.37,13.34
2013-05-07,14.25,25.17,1.87,0.37,12.88
2013-05-08,10.39,25.29,1.76,0.34,11.66
2013-05-09,5.81,24.9,1.87,0.37,12.35
2013-05-10,14.83,24.71,1.84,0.36,12.31
2013-05-11,10.27,25.33,1.59,0.31,10.6
2013-05-12,5.81,24.79,1.54,0.3,10.05
2013-05-13,0.47,24.79,0.87,0.17,5.89
2013-05-14,0.75,25.97,1.66,0.33,11.12
2013-05-15,0.32,25.01,1.66,0.33,10.97
2013-05-16,0.69,25.38,1.9,0.37,12.82
2013-05-17,4.0,25.44,1.82,0.35,12.23
2013-05-18,1.7,24.63,1.67,0.33,11.24
2013-05-19,24.0,25.21,1.85,0.36,12.41
2013-05-20,8.39,25.48,2.09,0.4,13.75
2013-05-21,7.01,25.01,1.55,0.3,10.55
2013-05-22,7.35,25.04,1.74,0.34,11.77
2013-05-23,7.13,24.82,1.81,0.35,11.95
2013-05-24,3.39,24.87,2.07,0.4,13.75
2013-05-25,17.73,24.88,1.09,0.21,7.17
2013-05-26,5.08,24.99,1.62,0.31,11.15
2013-05-27,9.84,24.1,0.57,0.11,3.91
2013-05-28,2.64,24.73,1.67,0.33,10.92
2013-05-29,11.78,24.79,1.73,0.34,11.67
2013-05-30,9.11,24.35,1.77,0.34,12.24
2013-05-31,3.1,23.87,1.43,0.28,9.56
2013-06-01,0.38,24.07,1.63,0.32,11.12
2013-06-02,0.22,24.86,1.66,0.33,11.62
2013-06-03,0.58,24.54,1.16,0.23,7.98
2013-06-04,1.97,24.49,1.76,0.34,11.91
2013-06-05,1.63,24.86,1.62,0.31,11.1
2013-06-06,1.29,23.47,1.14,0.23,7.55
2013-06-07,0.09,24.44,1.7,0.33,11.46
2013-06-08,5.31,23.98,1.62,0.31,10.84
2013-06-09,3.63,25.23,1.91,0.37,12.47
2013-06-10,0.14,25.99,1.86,0.35,12.33
2013-06-11,13.74,24.41,1.42,0.27,8.59
2013-06-12,10.23,23.94,1.15,0.23,7.36
2013-06-13,15.99,23.81,1.08,0.21,7.27
2013-06-14,5.0,24.12,1.51,0.3,10.45
2013-06-15,4.0,24.67,1.73,0.33,11.62
2013-06-16,4.79,24.72,1.76,0.34,11.73
2013-06-17,21.72,23.68,1.23,0.24,8.13
2013-06-18,2.84,24.37,1.86,0.35,12.38
2013-06-19,0.07,24.69,1.87,0.35,11.99
2013-06-20,0.03,25.3,1.63,0.31,11.14
2013-06-21,0.01,25.11,1.54,0.3,10.48
2013-06-22,0.0,24.91,1.73,0.34,12.21
2013-06-23,0.0,25.23,1.84,0.35,12.92
2013-06-24,0.0,24.76,1.95,0.38,13.66
2013-06-25,0.0,25.05,1.91,0.37,13.55
2013-06-26,2.33,25.62,1.76,0.34,12.29
2013-06-27,1.21,24.18,1.83,0.35,12.46
2013-06-28,0.43,24.67,1.89,0.37,13.22
2013-06-29,0.61,25.26,1.79,0.34,12.48
