YEAR,MO,DY,PRECTOTCORR,TS,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA
1983,8,3,0,24.8,-999,-999,-999
1983,8,4,0.21,24.64,-999,-999,-999
1983,8,5,3.12,24.61,-999,-999,-999
1983,8,6,0.39,24.38,-999,-999,-999
1983,8,7,0.94,24.65,-999,-999,-999
1983,8,8,0.02,24.53,-999,-999,-999
1983,8,9,0,24.29,-999,-999,-999
1983,8,10,0,24.87,-999,-999,-999
1983,8,11,2.09,25.38,-999,-999,-999
1983,8,12,0.34,25.57,-999,-999,-999
1983,8,13,1.18,25.32,-999,-999,-999
1983,8,14,0.21,24.98,-999,-999,-999
1983,8,15,0.01,24.94,-999,-999,-999
1983,8,16,16.84,24.26,-999,-999,-999
1983,8,17,0.22,24.66,-999,-999,-999
1983,8,18,0,24.55,-999,-999,-999
1983,8,19,0,25.4,-999,-999,-999
1983,8,20,0,25.87,-999,-999,-999
1983,8,21,0,25.69,-999,-999,-999
1983,8,22,0,25.95,-999,-999,-999
1983,8,23,0,26.05,-999,-999,-999
1983,8,24,3.16,25.65,-999,-999,-999
1983,8,25,0.26,25.83,-999,-999,-999
1983,8,26,0,25.86,-999,-999,-999
1983,8,27,0,25.41,-999,-999,-999
1983,8,28,0,25.26,-999,-999,-999
1983,8,29,0,25.81,-999,-999,-999
1983,8,30,0,26.18,-999,-999,-999
1983,8,31,0,26.29,-999,-999,-999
1983,9,1,0.86,26.49,-999,-999,-999
1983,9,2,0.01,26.41,-999,-999,-999
1983,9,3,0,26.69,-999,-999,-999
1983,9,4,0.99,26.61,-999,-999,-999
1983,9,5,0.01,26.79,-999,-999,-999
1983,9,6,0.97,26.6,-999,-999,-999
1983,9,7,0.04,26.68,-999,-999,-999
1983,9,8,0,26.73,-999,-999,-999
1983,9,9,0.1,26.8,-999,-999,-999
1983,9,10,0.05,27.05,-999,-999,-999
1983,9,11,0,27.3,-999,-999,-999
1983,9,12,0,26.88,-999,-999,-999
1983,9,13,1.28,27.23,-999,-999,-999
1983,9,14,0.07,26.89,-999,-999,-999
1983,9,15,0,26.9,-999,-999,-999
1983,9,16,0.56,27.08,-999,-999,-999
1983,9,17,1.01,27.39,-999,-999,-999
1983,9,18,0.01,27.59,-999,-999,-999
1983,9,19,0,27.22,-999,-999,-999
1983,9,20,2.25,26.95,-999,-999,-999
1983,9,21,1.21,27.65,-999,-999,-999
1983,9,22,0,27.6,-999,-999,-999
1983,9,23,0,26.92,-999,-999,-999
1983,9,24,0,26.49,-999,-999,-999
1983,9,25,7.7,27.54,-999,-999,-999
1983,9,26,0.8,27.62,-999,-999,-999
1983,9,27,0.01,27.8,-999,-999,-999
1983,9,28,3.86,27.19,-999,-999,-999
1983,9,29,0.52,27.36,-999,-999,-999
1983,9,30,1.6,27.71,-999,-999,-999
1983,10,1,21.06,27.23,-999,-999,-999
1983,10,2,18.1,26.29,-999,-999,-999
1983,10,3,0.52,26.76,-999,-999,-999
1983,10,4,4.43,25.69,-999,-999,-999
1983,10,5,1.72,25.39,-999,-999,-999
1983,10,6,0.03,26.28,-999,-999,-999
1983,10,7,2.72,27.19,-999,-999,-999
1983,10,8,0.05,28,-999,-999,-999
1983,10,9,6.46,27.12,-999,-999,-999
1983,10,10,53.64,26,-999,-999,-999
1983,10,11,0.58,26.44,-999,-999,-999
1983,10,12,0,26.76,-999,-999,-999
1983,10,13,0.21,27.05,-999,-999,-999
1983,10,14,0.01,27.48,-999,-999,-999
1983,10,15,4.23,25.79,-999,-999,-999
1983,10,16,14.46,25.15,-999,-999,-999
1983,10,17,3.3,25.98,-999,-999,-999
1983,10,18,0.75,25.9,-999,-999,-999
1983,10,19,3.27,26.86,-999,-999,-999
1983,10,20,12.23,25.75,-999,-999,-999
1983,10,21,1.44,26.73,-999,-999,-999
1983,10,22,23.09,26.47,-999,-999,-999
1983,10,23,3.65,26.87,-999,-999,-999
1983,10,24,0.01,25.49,-999,-999,-999
1983,10,25,0.02,24.89,-999,-999,-999
1983,10,26,1.09,25.62,-999,-999,-999
1983,10,27,1.62,24.98,-999,-999,-999
1983,10,28,25.91,24.77,-999,-999,-999
1983,10,29,12.55,24,-999,-999,-999
1983,10,30,5.98,23.62,-999,-999,-999
1983,10,31,5,25.65,-999,-999,-999
1983,11,1,1.42,26.68,-999,-999,-999
1983,11,2,21.69,25.13,-999,-999,-999
1983,11,3,11.67,26.34,-999,-999,-999
1983,11,4,7.44,25.36,-999,-999,-999
1983,11,5,1.66,25.53,-999,-999,-999
1983,11,6,10.17,26.44,-999,-999,-999
1983,11,7,7.72,25.43,-999,-999,-999
1983,11,8,14.54,26.14,-999,-999,-999
1983,11,9,8.18,26.58,-999,-999,-999
1983,11,10,6.58,26.2,-999,-999,-999
1983,11,11,1.23,25.13,-999,-999,-999
1983,11,12,6.68,24.7,-999,-999,-999
1983,11,13,2.55,25.88,-999,-999,-999
1983,11,14,0.67,26.48,-999,-999,-999
1983,11,15,2.14,26.19,-999,-999,-999
1983,11,16,7.21,25.68,-999,-999,-999
1983,11,17,4.28,25.18,-999,-999,-999
1983,11,18,8.52,24.19,-999,-999,-999
1983,11,19,6.22,23.91,-999,-999,-999
1983,11,20,4.13,24.43,-999,-999,-999
1983,11,21,2.25,23.65,-999,-999,-999
1983,11,22,0.79,23.44,-999,-999,-999
1983,11,23,1.58,23.23,-999,-999,-999
1983,11,24,3.21,23.35,-999,-999,-999
1983,11,25,13.32,23.78,-999,-999,-999
1983,11,26,9.06,23.72,-999,-999,-999
1983,11,27,13.3,23.87,-999,-999,-999
1983,11,28,9.47,23.68,-999,-999,-999
1983,11,29,6.91,23.65,-999,-999,-999
1983,11,30,5.67,24.25,-999,-999,-999
1983,12,1,4.36,23.24,-999,-999,-999
1983,12,2,6.49,23.55,-999,-999,-999
1983,12,3,0.23,24.8,-999,-999,-999
1983,12,4,0.01,23.17,-999,-999,-999
1983,12,5,0,25.06,-999,-999,-999
1983,12,6,0.25,24.98,-999,-999,-999
1983,12,7,0.26,25.62,-999,-999,-999
1983,12,8,1.32,24.26,-999,-999,-999
1983,12,9,5.98,24.15,-999,-999,-999
1983,12,10,4.8,24.93,-999,-999,-999
1983,12,11,1.77,24.19,-999,-999,-999
1983,12,12,6.51,24.62,-999,-999,-999
1983,12,13,11.14,24.41,-999,-999,-999
1983,12,14,5.84,23.62,-999,-999,-999
1983,12,15,8.73,25.52,-999,-999,-999
1983,12,16,26.02,25.35,-999,-999,-999
1983,12,17,3.1,25.8,-999,-999,-999
1983,12,18,0.43,26.76,-999,-999,-999
1983,12,19,0.04,26.84,-999,-999,-999
1983,12,20,0,26.69,-999,-999,-999
1983,12,21,1.18,26.68,-999,-999,-999
1983,12,22,10.07,25.12,-999,-999,-999
1983,12,23,4.57,25.4,-999,-999,-999
1983,12,24,15.53,23.22,-999,-999,-999
1983,12,25,10.76,25.18,-999,-999,-999
1983,12,26,4.19,23.54,-999,-999,-999
1983,12,27,11.82,23.4,-999,-999,-999
1983,12,28,9.96,24.05,-999,-999,-999
1983,12,29,4.28,24.04,-999,-999,-999
1983,12,30,9.37,23.58,-999,-999,-999
1983,12,31,20.62,23.76,-999,-999,-999
1984,1,1,8.58,24.24,-999,-999,-999
1984,1,2,5.07,23.22,-999,-999,-999
1984,1,3,5.42,24.33,-999,-999,-999
1984,1,4,12.27,24.5,-999,-999,-999
1984,1,5,29.92,24.41,-999,-999,-999
1984,1,6,23.96,23.62,-999,-999,-999
1984,1,7,15.96,23.72,-999,-999,-999
1984,1,8,12.71,24.33,-999,-999,-999
1984,1,9,6.84,23.66,-999,-999,-999
1984,1,10,5.1,23.07,-999,-999,-999
1984,1,11,1.58,23.33,-999,-999,-999
1984,1,12,1.68,24.49,-999,-999,-999
1984,1,13,3.01,23.65,-999,-999,-999
1984,1,14,16.58,24.57,-999,-999,-999
1984,1,15,8.15,24.01,-999,-999,-999
1984,1,16,13.16,24.32,-999,-999,-999
1984,1,17,3.45,23.51,-999,-999,-999
1984,1,18,1.33,24.76,-999,-999,-999
1984,1,19,0.9,24.43,-999,-999,-999
1984,1,20,0.44,23.83,-999,-999,-999
1984,1,21,0.5,24.12,-999,-999,-999
1984,1,22,6.41,24.37,-999,-999,-999
1984,1,23,1.69,24.29,-999,-999,-999
1984,1,24,2.03,23.83,-999,-999,-999
1984,1,25,4.34,24.02,-999,-999,-999
1984,1,26,4.92,24.17,-999,-999,-999
1984,1,27,8.69,23.07,-999,-999,-999
1984,1,28,0.58,23.1,-999,-999,-999
1984,1,29,9.42,23.33,-999,-999,-999
1984,1,30,5.79,24.23,-999,-999,-999
1984,1,31,3.98,23.83,-999,-999,-999
1984,2,1,1.68,23.86,-999,-999,-999
1984,2,2,9.66,23.53,-999,-999,-999
1984,2,3,7.12,23.63,-999,-999,-999
1984,2,4,12.43,23.63,-999,-999,-999
1984,2,5,26.08,23.14,-999,-999,-999
1984,2,6,16.36,23.55,-999,-999,-999
1984,2,7,2.35,24.16,-999,-999,-999
1984,2,8,8.85,23.87,-999,-999,-999
1984,2,9,15.98,24.12,-999,-999,-999
1984,2,10,19.25,23.74,-999,-999,-999
1984,2,11,5.06,24.72,-999,-999,-999
1984,2,12,0.8,24.58,-999,-999,-999
1984,2,13,0.46,25,-999,-999,-999
1984,2,14,14.25,24.55,-999,-999,-999
1984,2,15,4.78,22.97,-999,-999,-999
1984,2,16,5.09,23.08,-999,-999,-999
1984,2,17,3.2,23.3,-999,-999,-999
1984,2,18,1,23.15,-999,-999,-999
1984,2,19,15.71,23.33,-999,-999,-999
1984,2,20,10.41,23.45,-999,-999,-999
1984,2,21,14.95,23.79,-999,-999,-999
1984,2,22,3.03,23.98,-999,-999,-999
1984,2,23,8.64,23.83,-999,-999,-999
1984,2,24,3.53,24.26,-999,-999,-999
1984,2,25,3.76,24.45,-999,-999,-999
1984,2,26,4.36,24.06,-999,-999,-999
1984,2,27,9.21,22.98,-999,-999,-999
1984,2,28,12.46,23.25,-999,-999,-999
1984,2,29,8.34,23.38,-999,-999,-999
1984,3,1,6.02,23.99,-999,-999,-999
1984,3,2,10.03,24.32,-999,-999,-999
1984,3,3,5.67,23.98,-999,-999,-999
1984,3,4,9.3,24.08,-999,-999,-999
1984,3,5,21.96,23.61,-999,-999,-999
1984,3,6,7.87,23.54,-999,-999,-999
1984,3,7,1.9,23.87,-999,-999,-999
1984,3,8,12.98,23.94,-999,-999,-999
1984,3,9,8.05,24.41,-999,-999,-999
1984,3,10,7.73,23.87,-999,-999,-999
1984,3,11,6.46,23.64,-999,-999,-999
1984,3,12,4.7,24.03,-999,-999,-999
1984,3,13,13.99,24.2,-999,-999,-999
1984,3,14,1.37,24.71,-999,-999,-999
1984,3,15,5.74,24.97,-999,-999,-999
1984,3,16,33.83,24.98,-999,-999,-999
1984,3,17,7.08,25.02,-999,-999,-999
1984,3,18,0.66,24.87,-999,-999,-999
1984,3,19,8.55,24.44,-999,-999,-999
1984,3,20,1.28,24.73,-999,-999,-999
1984,3,21,2.12,25.16,-999,-999,-999
1984,3,22,3.56,25.09,-999,-999,-999
1984,3,23,14.86,25.26,-999,-999,-999
1984,3,24,8.9,25.56,-999,-999,-999
1984,3,25,1.72,25.85,-999,-999,-999
1984,3,26,4.33,25.56,-999,-999,-999
1984,3,27,1.35,25.33,-999,-999,-999
1984,3,28,17.97,25.34,-999,-999,-999
1984,3,29,6.91,24.8,-999,-999,-999
1984,3,30,14.26,25.35,-999,-999,-999
1984,3,31,1.64,24.8,-999,-999,-999
1984,4,1,0.64,25.07,-999,-999,-999
1984,4,2,5.18,25.54,-999,-999,-999
1984,4,3,5.27,25.08,-999,-999,-999
1984,4,4,14.66,25.83,-999,-999,-999
1984,4,5,4.82,24.76,-999,-999,-999
1984,4,6,14.87,24.74,-999,-999,-999
1984,4,7,5.81,25.13,-999,-999,-999
1984,4,8,2.57,25.21,-999,-999,-999
1984,4,9,3.16,24.43,-999,-999,-999
1984,4,10,15.11,23.8,-999,-999,-999
1984,4,11,6.23,24.44,-999,-999,-999
1984,4,12,3.52,24.33,-999,-999,-999
1984,4,13,11.68,24.94,-999,-999,-999
1984,4,14,1.69,25.84,-999,-999,-999
1984,4,15,9.98,25.49,-999,-999,-999
1984,4,16,5.21,24.98,-999,-999,-999
1984,4,17,2.95,23.66,-999,-999,-999
1984,4,18,1.98,24.83,-999,-999,-999
1984,4,19,1.02,25.16,-999,-999,-999
1984,4,20,5.42,24.51,-999,-999,-999
1984,4,21,1.91,24.67,-999,-999,-999
1984,4,22,14.81,24.26,-999,-999,-999
1984,4,23,4.82,25.32,-999,-999,-999
1984,4,24,0.65,24.37,-999,-999,-999
1984,4,25,8.78,24.89,-999,-999,-999
1984,4,26,0.76,25.19,-999,-999,-999
1984,4,27,9.14,24.97,-999,-999,-999
1984,4,28,7.18,25.37,-999,-999,-999
1984,4,29,1.86,25.15,-999,-999,-999
1984,4,30,1.76,24.43,-999,-999,-999
1984,5,1,2.46,25.01,-999,-999,-999
1984,5,2,10.35,24.77,-999,-999,-999
1984,5,3,6.61,24.87,-999,-999,-999
1984,5,4,13.09,24.79,-999,-999,-999
1984,5,5,11.7,24.98,-999,-999,-999
1984,5,6,20.36,24.3,-999,-999,-999
1984,5,7,11.67,24.05,-999,-999,-999
1984,5,8,13.88,24.67,-999,-999,-999
1984,5,9,7,24.83,-999,-999,-999
1984,5,10,3.53,25.06,-999,-999,-999
1984,5,11,1.01,24.63,-999,-999,-999
1984,5,12,6,24.71,-999,-999,-999
1984,5,13,1.86,25.15,-999,-999,-999
1984,5,14,0.46,25.13,-999,-999,-999
1984,5,15,55.09,24.32,-999,-999,-999
1984,5,16,0.54,24.61,-999,-999,-999
1984,5,17,0.22,24.48,-999,-999,-999
1984,5,18,4.44,24.36,-999,-999,-999
1984,5,19,9.06,23.73,-999,-999,-999
1984,5,20,35.94,23.88,-999,-999,-999
1984,5,21,6.32,24.84,-999,-999,-999
1984,5,22,3.8,24.38,-999,-999,-999
1984,5,23,1.21,24.58,-999,-999,-999
1984,5,24,9.53,24.43,-999,-999,-999
1984,5,25,0.91,24.68,-999,-999,-999
1984,5,26,0,24.46,-999,-999,-999
1984,5,27,0.02,23.81,-999,-999,-999
1984,5,28,0.1,24.97,-999,-999,-999
1984,5,29,1.79,23.81,-999,-999,-999
1984,5,30,0.07,24.62,-999,-999,-999
1984,5,31,0.13,24.21,-999,-999,-999
1984,6,1,1.38,24.68,-999,-999,-999
1984,6,2,0.36,24.3,-999,-999,-999
1984,6,3,2.3,23.73,-999,-999,-999
1984,6,4,1.63,24.19,-999,-999,-999
1984,6,5,4.37,25.02,-999,-999,-999
1984,6,6,1.13,24.39,-999,-999,-999
1984,6,7,0.08,24.82,-999,-999,-999
1984,6,8,0.01,24.29,-999,-999,-999
1984,6,9,0.32,24.47,-999,-999,-999
1984,6,10,12.45,24.01,-999,-999,-999
1984,6,11,1.24,23.91,-999,-999,-999
1984,6,12,2.11,23.8,-999,-999,-999
1984,6,13,0.23,24.17,-999,-999,-999
1984,6,14,1.61,24.8,-999,-999,-999
1984,6,15,0.16,25.34,-999,-999,-999
1984,6,16,0.64,24.74,-999,-999,-999
1984,6,17,0.11,24.14,-999,-999,-999
1984,6,18,0.04,23.7,-999,-999,-999
1984,6,19,0.83,24.58,-999,-999,-999
1984,6,20,1.69,23.98,-999,-999,-999
1984,6,21,0.01,23.25,-999,-999,-999
1984,6,22,0,22.92,-999,-999,-999
1984,6,23,0,22.74,-999,-999,-999
1984,6,24,0.01,23.98,-999,-999,-999
1984,6,25,0.05,24.07,-999,-999,-999
1984,6,26,0,23.87,-999,-999,-999
1984,6,27,0,24,-999,-999,-999
1984,6,28,0,23.04,-999,-999,-999
1984,6,29,0,23.6,-999,-999,-999
1984,6,30,0,24.02,-999,-999,-999
1984,7,1,0.6,23.45,-999,-999,-999
1984,7,2,0.67,24.15,-999,-999,-999
1984,7,3,0.39,24.38,-999,-999,-999
1984,7,4,10.68,23.83,-999,-999,-999
1984,7,5,12.8,22.98,-999,-999,-999
1984,7,6,3.6,23.53,-999,-999,-999
1984,7,7,1.71,23.46,-999,-999,-999
1984,7,8,2.04,22.87,-999,-999,-999
1984,7,9,0.3,24.26,-999,-999,-999
1984,7,10,1.9,24.07,-999,-999,-999
1984,7,11,0.59,24.83,-999,-999,-999
1984,7,12,0.01,24.98,-999,-999,-999
1984,7,13,0,24.87,-999,-999,-999
1984,7,14,0,24.3,-999,-999,-999
1984,7,15,0,24.19,-999,-999,-999
1984,7,16,0.08,24.2,-999,-999,-999
1984,7,17,0.7,24.22,-999,-999,-999
1984,7,18,3.42,24.21,-999,-999,-999
1984,7,19,4.08,24.29,-999,-999,-999
1984,7,20,4.98,23.4,-999,-999,-999
1984,7,21,0.38,23.59,-999,-999,-999
1984,7,22,0.03,24.29,-999,-999,-999
1984,7,23,0,24.72,-999,-999,-999
1984,7,24,0.15,25.11,-999,-999,-999
1984,7,25,0.23,24.94,-999,-999,-999
1984,7,26,2.83,24.49,-999,-999,-999
1984,7,27,1.51,24.02,-999,-999,-999
1984,7,28,7.26,24.57,-999,-999,-999
1984,7,29,0.27,24.47,-999,-999,-999
1984,7,30,0.14,24.55,-999,-999,-999
1984,7,31,0,24.44,-999,-999,-999
1984,8,1,0,24.23,-999,-999,-999
1984,8,2,0.01,24.32,-999,-999,-999
1984,8,3,0,24.48,-999,-999,-999
1984,8,4,0.17,24.4,-999,-999,-999
1984,8,5,0,24.3,-999,-999,-999
1984,8,6,0,24.08,-999,-999,-999
1984,8,7,0.04,23.87,-999,-999,-999
1984,8,8,0.03,24.37,-999,-999,-999
1984,8,9,0.35,24.6,-999,-999,-999
1984,8,10,0.14,25.16,-999,-999,-999
1984,8,11,14.22,24.71,-999,-999,-999
1984,8,12,28.32,24.58,-999,-999,-999
1984,8,13,3.79,24.26,-999,-999,-999
1984,8,14,0.63,23.8,-999,-999,-999
1984,8,15,23.06,24.64,-999,-999,-999
1984,8,16,3.44,25.03,-999,-999,-999
1984,8,17,0.32,25.13,-999,-999,-999
1984,8,18,4.1,25.31,-999,-999,-999
1984,8,19,8.9,24.52,-999,-999,-999
1984,8,20,0.49,25.13,-999,-999,-999
1984,8,21,2.5,24.76,-999,-999,-999
1984,8,22,1.79,24.55,-999,-999,-999
1984,8,23,1.51,24.69,-999,-999,-999
1984,8,24,18.8,23.55,-999,-999,-999
1984,8,25,14.52,23.33,-999,-999,-999
1984,8,26,2.07,23.89,-999,-999,-999
1984,8,27,0.2,24.55,-999,-999,-999
1984,8,28,21.92,24.94,-999,-999,-999
1984,8,29,3.7,24.66,-999,-999,-999
1984,8,30,19.53,24.86,-999,-999,-999
1984,8,31,3.15,25.2,-999,-999,-999
1984,9,1,0.49,24.73,-999,-999,-999
1984,9,2,0.21,24.75,-999,-999,-999
1984,9,3,14.02,24.57,-999,-999,-999
1984,9,4,3.48,23.27,-999,-999,-999
1984,9,5,10.72,23.33,-999,-999,-999
1984,9,6,16.53,23.03,-999,-999,-999
1984,9,7,3.43,23.23,-999,-999,-999
1984,9,8,1.48,24.27,-999,-999,-999
1984,9,9,5.74,22.66,-999,-999,-999
1984,9,10,21.93,22.19,-999,-999,-999
1984,9,11,6.06,23.84,-999,-999,-999
1984,9,12,3.7,23.25,-999,-999,-999
1984,9,13,1.68,24.04,-999,-999,-999
1984,9,14,4.98,23.32,-999,-999,-999
1984,9,15,1.32,22.96,-999,-999,-999
1984,9,16,0.21,24.23,-999,-999,-999
1984,9,17,5.99,24.62,-999,-999,-999
1984,9,18,5.1,24.23,-999,-999,-999
1984,9,19,1.42,25.05,-999,-999,-999
1984,9,20,0.23,24.92,-999,-999,-999
1984,9,21,0.42,24.48,-999,-999,-999
1984,9,22,1.49,24.08,-999,-999,-999
1984,9,23,0.3,25.56,-999,-999,-999
1984,9,24,0.03,26.08,-999,-999,-999
1984,9,25,0.26,25.33,-999,-999,-999
1984,9,26,5.37,25.61,-999,-999,-999
1984,9,27,9.27,25.3,-999,-999,-999
1984,9,28,4.25,24.53,-999,-999,-999
1984,9,29,0.59,24.72,-999,-999,-999
1984,9,30,2.87,24.83,-999,-999,-999
1984,10,1,17.34,24.98,-999,-999,-999
1984,10,2,7.89,23.96,-999,-999,-999
1984,10,3,2.34,22.89,-999,-999,-999
1984,10,4,1.69,24.19,-999,-999,-999
1984,10,5,6.36,23.55,-999,-999,-999
1984,10,6,2.86,23.55,-999,-999,-999
1984,10,7,0,25.46,-999,-999,-999
1984,10,8,0.01,25.43,-999,-999,-999
1984,10,9,3.39,26.08,-999,-999,-999
1984,10,10,2.08,23.79,-999,-999,-999
1984,10,11,0.93,25.59,-999,-999,-999
1984,10,12,3.32,24.43,-999,-999,-999
1984,10,13,3.14,23.19,-999,-999,-999
1984,10,14,1.72,23.87,-999,-999,-999
1984,10,15,8.7,24.99,-999,-999,-999
1984,10,16,6.34,22.83,-999,-999,-999
1984,10,17,15.12,24.54,-999,-999,-999
1984,10,18,0.75,24.27,-999,-999,-999
1984,10,19,6.84,26.12,-999,-999,-999
1984,10,20,0.11,26.27,-999,-999,-999
1984,10,21,0.54,26.34,-999,-999,-999
1984,10,22,0.11,25.76,-999,-999,-999
1984,10,23,0.27,24.63,-999,-999,-999
1984,10,24,0,24.82,-999,-999,-999
1984,10,25,1.09,24.7,-999,-999,-999
1984,10,26,1.45,25.26,-999,-999,-999
1984,10,27,0.48,24.51,-999,-999,-999
1984,10,28,0.93,25.05,-999,-999,-999
1984,10,29,0.4,25.49,-999,-999,-999
1984,10,30,0.05,24.84,-999,-999,-999
1984,10,31,0.31,23.87,-999,-999,-999
1984,11,1,0.85,23.8,-999,-999,-999
1984,11,2,2.75,25.26,-999,-999,-999
1984,11,3,5.23,24.33,-999,-999,-999
1984,11,4,0.86,25.26,-999,-999,-999
1984,11,5,1.29,25.92,-999,-999,-999
1984,11,6,0.25,25.22,-999,-999,-999
1984,11,7,0.19,25.6,-999,-999,-999
1984,11,8,9.83,24.26,-999,-999,-999
1984,11,9,7.45,23.4,-999,-999,-999
1984,11,10,0.17,24.75,-999,-999,-999
1984,11,11,0.01,26.92,-999,-999,-999
1984,11,12,0.73,27.01,-999,-999,-999
1984,11,13,1.5,25.14,-999,-999,-999
1984,11,14,1.24,25.74,-999,-999,-999
1984,11,15,2.51,25.72,-999,-999,-999
1984,11,16,2.54,25.59,-999,-999,-999
1984,11,17,6.62,25.52,-999,-999,-999
1984,11,18,0.7,25.55,-999,-999,-999
1984,11,19,0.12,25.68,-999,-999,-999
1984,11,20,2.85,25.28,-999,-999,-999
1984,11,21,0.2,25.43,-999,-999,-999
1984,11,22,4.65,26.22,-999,-999,-999
1984,11,23,19.51,25.8,-999,-999,-999
1984,11,24,8.11,25.23,-999,-999,-999
1984,11,25,7.91,23.94,-999,-999,-999
1984,11,26,11.89,23.74,-999,-999,-999
1984,11,27,4.51,24.28,-999,-999,-999
1984,11,28,4.76,25.08,-999,-999,-999
1984,11,29,37.46,25.03,-999,-999,-999
1984,11,30,8.49,25.34,-999,-999,-999
1984,12,1,2.57,26.04,-999,-999,-999
1984,12,2,16.82,24.84,-999,-999,-999
1984,12,3,10.61,25.45,-999,-999,-999
1984,12,4,6.51,24.56,-999,-999,-999
1984,12,5,5.16,24.11,-999,-999,-999
1984,12,6,23.54,23.54,-999,-999,-999
1984,12,7,6.42,24.46,-999,-999,-999
1984,12,8,4.9,23.97,-999,-999,-999
1984,12,9,3.15,24.01,-999,-999,-999
1984,12,10,2.32,23.64,-999,-999,-999
1984,12,11,0.82,24.78,-999,-999,-999
1984,12,12,5.63,24.66,-999,-999,-999
1984,12,13,6.71,23.72,-999,-999,-999
1984,12,14,8.23,24.13,-999,-999,-999
1984,12,15,0.1,24.58,-999,-999,-999
1984,12,16,0.22,24.59,-999,-999,-999
1984,12,17,13.12,24.4,-999,-999,-999
1984,12,18,0.09,23.58,-999,-999,-999
1984,12,19,0.32,24.72,-999,-999,-999
1984,12,20,0.63,23.89,-999,-999,-999
1984,12,21,0.01,24.83,-999,-999,-999
1984,12,22,0.01,24.92,-999,-999,-999
1984,12,23,1.34,24.9,-999,-999,-999
1984,12,24,7.24,23.94,-999,-999,-999
1984,12,25,2.22,23.83,-999,-999,-999
1984,12,26,7.62,24.72,-999,-999,-999
1984,12,27,3.83,24.82,-999,-999,-999
1984,12,28,3.44,23.83,-999,-999,-999
1984,12,29,3.02,23.37,-999,-999,-999
1984,12,30,3.28,22.91,-999,-999,-999
1984,12,31,6.29,23.92,-999,-999,-999
1985,1,1,9.62,23.97,-999,-999,-999
1985,1,2,10.39,25.28,-999,-999,-999
1985,1,3,8.51,25.08,-999,-999,-999
1985,1,4,6.81,24.43,-999,-999,-999
1985,1,5,1.29,24.36,-999,-999,-999
1985,1,6,4.15,25.3,-999,-999,-999
1985,1,7,16.47,24.89,-999,-999,-999
1985,1,8,13.53,24.12,-999,-999,-999
1985,1,9,7.76,23.65,-999,-999,-999
1985,1,10,1.48,23.45,-999,-999,-999
1985,1,11,2.94,23.76,-999,-999,-999
1985,1,12,5.44,24.11,-999,-999,-999
1985,1,13,5.18,23.4,-999,-999,-999
1985,1,14,42.07,23.82,-999,-999,-999
1985,1,15,37.01,22.65,-999,-999,-999
1985,1,16,18.34,24.12,-999,-999,-999
1985,1,17,2.98,24.71,-999,-999,-999
1985,1,18,12.7,23.78,-999,-999,-999
1985,1,19,3.51,23.32,-999,-999,-999
1985,1,20,1.04,23.94,-999,-999,-999
1985,1,21,6.34,24.24,-999,-999,-999
1985,1,22,2,24.22,-999,-999,-999
1985,1,23,0.04,25.57,-999,-999,-999
1985,1,24,1.37,24.22,-999,-999,-999
1985,1,25,10.39,23.37,-999,-999,-999
1985,1,26,1.07,24.74,-999,-999,-999
1985,1,27,26.85,24.56,-999,-999,-999
1985,1,28,13.31,25.33,-999,-999,-999
1985,1,29,2.08,25.12,-999,-999,-999
1985,1,30,19.29,23.86,-999,-999,-999
1985,1,31,11.83,23.03,-999,-999,-999
1985,2,1,3.76,24.33,-999,-999,-999
1985,2,2,5.29,24.04,-999,-999,-999
1985,2,3,3.21,24.03,-999,-999,-999
1985,2,4,2.91,25.52,-999,-999,-999
1985,2,5,6.92,24.81,-999,-999,-999
1985,2,6,8.69,26.09,-999,-999,-999
1985,2,7,2.07,23.87,-999,-999,-999
1985,2,8,6.23,23.61,-999,-999,-999
1985,2,9,3.42,25.06,-999,-999,-999
1985,2,10,4.17,23.5,-999,-999,-999
1985,2,11,23.23,23.67,-999,-999,-999
1985,2,12,9.28,23.47,-999,-999,-999
1985,2,13,2.45,23.66,-999,-999,-999
1985,2,14,0.6,23.24,-999,-999,-999
1985,2,15,0.01,23.42,-999,-999,-999
1985,2,16,0.77,23.29,-999,-999,-999
1985,2,17,0.26,23.33,-999,-999,-999
1985,2,18,0.31,23.83,-999,-999,-999
1985,2,19,1.29,23.98,-999,-999,-999
1985,2,20,5.98,24.41,-999,-999,-999
1985,2,21,16.3,24.38,-999,-999,-999
1985,2,22,7.5,23.98,-999,-999,-999
1985,2,23,5.69,24.03,-999,-999,-999
1985,2,24,3.68,25.02,-999,-999,-999
1985,2,25,9.42,24.42,-999,-999,-999
1985,2,26,1.33,25.83,-999,-999,-999
1985,2,27,10.76,24.37,-999,-999,-999
1985,2,28,2.91,24.9,-999,-999,-999
1985,3,1,3.63,24.01,-999,-999,-999
1985,3,2,6.68,23.23,-999,-999,-999
1985,3,3,1.36,23.83,-999,-999,-999
1985,3,4,8.61,23.85,-999,-999,-999
1985,3,5,20.81,23.28,-999,-999,-999
1985,3,6,7.84,23.58,-999,-999,-999
1985,3,7,2.16,24.15,-999,-999,-999
1985,3,8,4.13,23.95,-999,-999,-999
